id,supermarket,category,name,price,reference_price,reference_unit,insert_date
253665,mercadona-es,perfume_y_colonia,Lote infantil Ugly dolls,8,8,ud,2020-07-21 16:06:00
253666,mercadona-es,perfume_y_colonia,Colonia corporal infantil Marvel Spiderman,4.95,2.48,100 ml,2020-07-21 16:06:00
253667,mercadona-es,perfume_y_colonia,Lote infantil Disney Bingo y Rolly,8,8,ud,2020-07-21 16:06:00
253668,mercadona-es,perfume_y_colonia,Lote infantil Toy Story Jessie,8,8,ud,2020-07-21 16:06:00
253669,mercadona-es,perfume_y_colonia,Colonia corporal infantil My Llama pillama party,4.95,2.48,100 ml,2020-07-21 16:06:00
253670,mercadona-es,perfume_y_colonia,Lote infantil My Llama Pillama party,8,8,ud,2020-07-21 16:06:00
253671,mercadona-es,perfume_y_colonia,Lote neceser Gorjuss Santoro,8.95,8.95,ud,2020-07-21 16:06:00
253672,mercadona-es,perfume_y_colonia,Lote infantil Disney Villains,8,8,ud,2020-07-21 16:06:00
253673,mercadona-es,perfume_y_colonia,Lote infantil My Unicorn,8,8,ud,2020-07-21 16:06:00
253674,mercadona-es,perfume_y_colonia,Lote infantil Disney Fancy Nancy Clancy,8,8,ud,2020-07-21 16:06:00
253675,mercadona-es,perfume_y_colonia,Lote infantil Marvel Hulk,8,8,ud,2020-07-21 16:06:00
253676,mercadona-es,perfume_y_colonia,Lote infantil Frozen II,12.95,12.95,ud,2020-07-21 16:06:00
253677,mercadona-es,perfume_y_colonia,Lote infantil Studio Pets,8,8,ud,2020-07-21 16:06:00
253678,mercadona-es,perfume_y_colonia,Lote infantil Disney Mickey,8,8,ud,2020-07-21 16:06:00
253679,mercadona-es,perfume_y_colonia,Lote infantil Disney Frozen II,8,8,ud,2020-07-21 16:06:00
253680,mercadona-es,perfume_y_colonia,Lote infantil Universal Trolls,8,8,ud,2020-07-21 16:06:00
253681,mercadona-es,perfume_y_colonia,Lote infantil Disney Princess,8,8,ud,2020-07-21 16:06:00
253682,mercadona-es,perfume_y_colonia,Lote infantil LOL Surprise,8,8,ud,2020-07-21 16:06:00
253683,mercadona-es,perfume_y_colonia,Lote infantil Marvel Spiderman,8,8,ud,2020-07-21 16:06:00
253684,mercadona-es,perfume_y_colonia,Lote infantil My Unicorn,8,8,ud,2020-07-21 16:06:00
253685,mercadona-es,protector_solar_y_aftersun,Crema protección solar infantil Sun Med FPS 50+,8,1.6,100 ml,2020-07-21 16:06:00
253686,mercadona-es,protector_solar_y_aftersun,Protector solar infantil Sun Med FPS 50+,6,2.4,100 ml,2020-07-21 16:06:00
253687,mercadona-es,protector_solar_y_aftersun,Protector solar infantil Sun Med FPS 50+,5,3.33,100 ml,2020-07-21 16:06:00
253688,mercadona-es,protector_solar_y_aftersun,Crema protección solar infantil Sun Med FPS 50+,3.5,4.67,100 ml,2020-07-21 16:06:00
253689,mercadona-es,protector_solar_y_aftersun,Leche protección solar Sun Med FPS 50+,6,2,100 ml,2020-07-21 16:06:00
253690,mercadona-es,protector_solar_y_aftersun,Protector solar Sun Med FPS 50+,5.5,2.2,100 ml,2020-07-21 16:06:00
253691,mercadona-es,protector_solar_y_aftersun,Protector solar transparente Seesee FPS 50+,5.5,2.75,100 ml,2020-07-21 16:06:00
253692,mercadona-es,protector_solar_y_aftersun,Leche protección solar Sun Med FPS 50+,3.95,3.95,100 ml,2020-07-21 16:06:00
253693,mercadona-es,protector_solar_y_aftersun,Gel protección solar facial anti-edad Seesee FPS 50+,6,12,100 ml,2020-07-21 16:06:00
253694,mercadona-es,protector_solar_y_aftersun,Fluido solar facial antiedad Sisbela FPS 50+,5,10,100 ml,2020-07-21 16:06:00
253695,mercadona-es,protector_solar_y_aftersun,Crema protección solar facial antiedad Sisbela FPS 50+ con color,5,10,100 ml,2020-07-21 16:06:00
253696,mercadona-es,protector_solar_y_aftersun,Stick protector solar transparente FPS 50+,5.5,5.5,ud,2020-07-21 16:06:00
253697,mercadona-es,protector_solar_y_aftersun,Protector solar niños Nivea FPS 50+,11.85,3.95,100 ml,2020-07-21 16:06:00
253698,mercadona-es,protector_solar_y_aftersun,Crema protección solar Delial FPS 50+,11.95,2.99,100 ml,2020-07-21 16:06:00
253699,mercadona-es,protector_solar_y_aftersun,Protector solar Delial FPS 50+,10.9,3.63,100 ml,2020-07-21 16:06:00
253700,mercadona-es,protector_solar_y_aftersun,Protector solar niños Delial FPS 50+,10.6,5.3,100 ml,2020-07-21 16:06:00
253701,mercadona-es,protector_solar_y_aftersun,Protector solar bruma facial Delial FPS 50,6.95,9.27,100 ml,2020-07-21 16:06:00
253702,mercadona-es,protector_solar_y_aftersun,Gel hidratante solar rostro y escote Delial FPS 50+,11,22,100 ml,2020-07-21 16:06:00
253703,mercadona-es,protector_solar_y_aftersun,Crema facial con color BBsun FPS 50 Delial tono medio,8.9,17.8,100 ml,2020-07-21 16:06:00
253704,mercadona-es,protector_solar_y_aftersun,Neceser solar Delial,9.5,9.5,ud,2020-07-21 16:06:00
253705,mercadona-es,protector_solar_y_aftersun,Protector solar Sun Med FPS 30,5,2,100 ml,2020-07-21 16:06:00
253706,mercadona-es,protector_solar_y_aftersun,Protector solar Seesee FPS 30,5,2.5,100 ml,2020-07-21 16:06:00
253707,mercadona-es,protector_solar_y_aftersun,Crema protección solar rostro y labios Sun Med FPS 30,3.95,15.8,100 ml,2020-07-21 16:06:00
253708,mercadona-es,protector_solar_y_aftersun,Crema protección solar facial Delial FPS 30,7.95,15.9,100 ml,2020-07-21 16:06:00
253709,mercadona-es,protector_solar_y_aftersun,Aceite protector Delial FPS 20,7.95,5.3,100 ml,2020-07-21 16:06:00
253710,mercadona-es,protector_solar_y_aftersun,Protector solar Sun Med FPS 15,5,2,100 ml,2020-07-21 16:06:00
253711,mercadona-es,protector_solar_y_aftersun,Protector solar coco Deliplus FPS 6,3.45,1.38,100 ml,2020-07-21 16:06:00
253712,mercadona-es,protector_solar_y_aftersun,Leche corporal autobronceadora Deliplus,4.55,1.82,100 ml,2020-07-21 16:06:00
253713,mercadona-es,protector_solar_y_aftersun,Aceite bronceador de coco Deliplus,4.1,2.05,100 ml,2020-07-21 16:06:00
253714,mercadona-es,protector_solar_y_aftersun,Gel corporal efecto bronceado inmediato Solcare,7.5,5,100 ml,2020-07-21 16:06:00
253715,mercadona-es,protector_solar_y_aftersun,Toallitas auto bronceadoras Deliplus monodosis,2.65,0.44,ud,2020-07-21 16:06:00
253716,mercadona-es,protector_solar_y_aftersun,Aftersun reparador Deliplus,2.95,0.59,100 ml,2020-07-21 16:06:00
253717,mercadona-es,protector_solar_y_aftersun,Aftersun gel con aloe Deliplus,2.4,0.6,100 ml,2020-07-21 16:06:00
253718,mercadona-es,protector_solar_y_aftersun,Aftersun leche corporal Ecran,5.5,1.38,100 ml,2020-07-21 16:06:00
253719,mercadona-es,protector_solar_y_aftersun,Aftersun Mango & Tiaré hidra & go Deliplus,3.95,1.98,100 ml,2020-07-21 16:06:00
253720,mercadona-es,champu,Champú protección y brillo Deliplus todo tipo de cabello,0.9,0.12,100 ml,2020-07-21 16:06:00
253721,mercadona-es,champu,Champú Repair & Nutrition Deliplus cabello seco y dañado,1.8,0.45,100 ml,2020-07-21 16:06:00
253722,mercadona-es,champu,Envase rellenable Deliplus,0.7,0.7,ud,2020-07-21 16:06:00
253723,mercadona-es,champu,Champú Argan Oil Deliplus cabello seco y dañado,1.95,0.49,100 ml,2020-07-21 16:06:00
253724,mercadona-es,champu,Champú repara & protege Pantene cabello débil y dañado,2.99,1.11,100 ml,2020-07-21 16:06:00
253725,mercadona-es,champu,Champú Detox Deliplus cabello graso,1.95,0.49,100 ml,2020-07-21 16:06:00
253726,mercadona-es,champu,Champú Hydra Deliplus cabello normal,1.8,0.45,100 ml,2020-07-21 16:06:00
253727,mercadona-es,champu,Champú Color Intense Deliplus cabello teñido o con mechas,1.8,0.45,100 ml,2020-07-21 16:06:00
253728,mercadona-es,champu,Champú Liss Frizz Control Deliplus cabello rebelde,1.8,0.45,100 ml,2020-07-21 16:06:00
253729,mercadona-es,champu,Champú Natural Deliplus todo tipo de cabello,1.95,0.49,100 ml,2020-07-21 16:06:00
253730,mercadona-es,champu,Champú color vive Elvive cabello teñido o con mechas,2.95,1.04,100 ml,2020-07-21 16:06:00
253731,mercadona-es,champu,Champú liso & sedoso Pantene cabello encrespado o seco,2.99,1.11,100 ml,2020-07-21 16:06:00
253732,mercadona-es,champu,Champú purificante Pantene para todo tipo de cabello,2.99,1.11,100 ml,2020-07-21 16:06:00
253733,mercadona-es,champu,Champú Fortificante Men Deliplus cabello fuerte y resistente,1.95,0.49,100 ml,2020-07-21 16:06:00
253734,mercadona-es,champu,Champú Silver Deliplus cabello blanco y platino,2.7,0.9,100 ml,2020-07-21 16:06:00
253735,mercadona-es,champu,Champú Bucle Perfect Deliplus cabello rizado,1.8,0.45,100 ml,2020-07-21 16:06:00
253736,mercadona-es,champu,Champú total repair Elvive cabello dañado,2.95,1.04,100 ml,2020-07-21 16:06:00
253737,mercadona-es,champu,Champú Intense & Gold Deliplus cabello rubio,1.8,0.45,100 ml,2020-07-21 16:06:00
253738,mercadona-es,champu,Champú seco O'lysee,2,1,100 ml,2020-07-21 16:06:00
253739,mercadona-es,champu,Champú nutri rizos fortificante Fructis cabello rizado u ondulado,2.95,0.98,100 ml,2020-07-21 16:06:00
253740,mercadona-es,champu,Champú Dermo Sensitive Deliplus cuero cabelludo sensible,1.95,0.49,100 ml,2020-07-21 16:06:00
253741,mercadona-es,champu,Champú hidratación intensa TRESemmé cabello seco o dañado,4.65,0.57,100 ml,2020-07-21 16:06:00
253742,mercadona-es,champu,Champú cuidado clásico TRESemmé cabello normal o graso,4.65,0.57,100 ml,2020-07-21 16:06:00
253743,mercadona-es,champu,Champú liso keratina TRESemmé con aceite de marula,4.5,0.72,100 ml,2020-07-21 16:06:00
253744,mercadona-es,champu,Champú Extra Suave Deliplus todo tipo de cabello,1.95,0.26,100 ml,2020-07-21 16:06:00
253745,mercadona-es,champu,Champú Volumen Deliplus cabello fino y sin volumen,1.8,0.45,100 ml,2020-07-21 16:06:00
253746,mercadona-es,champu,Champú Anticaída Men Deliplus,1.95,0.49,100 ml,2020-07-21 16:06:00
253747,mercadona-es,champu,Champú zero Deliplus todo tipo de cabello,1.95,0.49,100 ml,2020-07-21 16:06:00
253748,mercadona-es,champu,Champú Be Radiant Deliplus cabello apagado,1.95,0.49,100 ml,2020-07-21 16:06:00
253749,mercadona-es,champu,Champú Vital Theraphy Deliplus cabello apagado y sin vida,2.75,0.69,100 ml,2020-07-21 16:06:00
253750,mercadona-es,champu,Champú Restructuring Deliplus cabello extremadamente dañado,2.75,0.69,100 ml,2020-07-21 16:06:00
253751,mercadona-es,champu,Champú anticaspa H&S cabello graso,2.99,1.11,100 ml,2020-07-21 16:06:00
253752,mercadona-es,champu,Champú anticaspa H&S menthol fresh,2.99,1.11,100 ml,2020-07-21 16:06:00
253753,mercadona-es,champu,Champú y acondicionador anticaspa H&S clásico,2.99,1.11,100 ml,2020-07-21 16:06:00
253754,mercadona-es,champu,Champú anticaspa H&S clásico,2.99,1.11,100 ml,2020-07-21 16:06:00
253755,mercadona-es,champu,Champú anticaspa Cool Fresh Men Deliplus cabello normal,1.95,0.49,100 ml,2020-07-21 16:06:00
253756,mercadona-es,champu,Champú anticaspa Pure Fresh Deliplus cabello normal,1.95,0.49,100 ml,2020-07-21 16:06:00
253757,mercadona-es,champu,Champú anticaspa Nutritive Deliplus cabello normal,1.95,0.49,100 ml,2020-07-21 16:06:00
253758,mercadona-es,champu,Champú infantil Kids 3 en 1 Deliplus,1.75,0.58,100 ml,2020-07-21 16:06:00
253759,mercadona-es,champu,Loción infantil elimina liendres y piojos Deliplus,2.5,1.25,100 ml,2020-07-21 16:06:00
253760,mercadona-es,champu,Champú infantil elimina liendres y piojos Deliplus,2.25,0.9,100 ml,2020-07-21 16:06:00
253761,mercadona-es,champu,Champú infantil Kids Deliplus,1.75,0.58,100 ml,2020-07-21 16:06:00
253762,mercadona-es,champu,Loción infantil repelente de piojos Deliplus,3.51,2.81,100 ml,2020-07-21 16:06:00
253763,mercadona-es,acondicionador_y_mascarilla,Acondicionador suavidad y brillo Deliplus todo tipo de cabello,0.9,0.12,100 ml,2020-07-21 16:06:00
253764,mercadona-es,acondicionador_y_mascarilla,Acondicionador Repair & Nutrition Deliplus cabello seco y dañado,1.4,0.47,100 ml,2020-07-21 16:06:00
253765,mercadona-es,acondicionador_y_mascarilla,Acondicionador Liss Frizz Control Deliplus cabello rebelde,1.4,0.47,100 ml,2020-07-21 16:06:00
253766,mercadona-es,acondicionador_y_mascarilla,Acondicionador Hydra Deliplus cabello normal,1.4,0.47,100 ml,2020-07-21 16:06:00
253767,mercadona-es,acondicionador_y_mascarilla,Acondicionador instantáneo Kids Deliplus,1.7,0.68,100 ml,2020-07-21 16:06:00
253768,mercadona-es,acondicionador_y_mascarilla,Acondicionador instantáneo Repair & Nutrition Deliplus cabello seco y dañado,2.5,0.63,100 ml,2020-07-21 16:06:00
253769,mercadona-es,acondicionador_y_mascarilla,Acondicionador repara & protege Pantene,2.99,1.3,100 ml,2020-07-21 16:06:00
253770,mercadona-es,acondicionador_y_mascarilla,Acondicionador instantáneo Volumen Deliplus cabello fino y sin volumen,2.5,0.63,100 ml,2020-07-21 16:06:00
253771,mercadona-es,acondicionador_y_mascarilla,Acondicionador hidratación intensa TRESemmé cabello seco o dañado,4.65,0.57,100 ml,2020-07-21 16:06:00
253772,mercadona-es,acondicionador_y_mascarilla,Acondicionador liso keratina TRESemmé,4.65,0.74,100 ml,2020-07-21 16:06:00
253773,mercadona-es,acondicionador_y_mascarilla,Acondicionador protector color vive Elvive cabello teñido,2.79,1.12,100 ml,2020-07-21 16:06:00
253774,mercadona-es,acondicionador_y_mascarilla,Acondicionador total repair Elvive,2.79,1.12,100 ml,2020-07-21 16:06:00
253775,mercadona-es,acondicionador_y_mascarilla,Mascarilla Repair & Nutrition Deliplus cabello seco y dañado,2.05,0.51,100 ml,2020-07-21 16:06:00
253776,mercadona-es,acondicionador_y_mascarilla,Mascarilla Argan Oil Deliplus cabello seco y dañado,2.75,0.69,100 ml,2020-07-21 16:06:00
253777,mercadona-es,acondicionador_y_mascarilla,Mascarilla Liss Frizz Control Deliplus cabello rebelde,2.5,0.63,100 ml,2020-07-21 16:06:00
253778,mercadona-es,acondicionador_y_mascarilla,Mascarilla Bucle Perfect Deliplus cabello rizado,2.5,0.63,100 ml,2020-07-21 16:06:00
253779,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello dañado Pantene repara & protege,4.25,1.42,100 ml,2020-07-21 16:06:00
253780,mercadona-es,acondicionador_y_mascarilla,Mascarilla Color Intense Deliplus cabello teñido o con mechas,2.5,0.63,100 ml,2020-07-21 16:06:00
253781,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello rizado Fructis hidra rizos fortificante,3.95,1.32,100 ml,2020-07-21 16:06:00
253782,mercadona-es,acondicionador_y_mascarilla,Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado,4.05,3.24,100 ml,2020-07-21 16:06:00
253783,mercadona-es,acondicionador_y_mascarilla,Mascarilla Natural Deliplus todo tipo de cabello,2.75,1.38,100 ml,2020-07-21 16:06:00
253784,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello dañado Elvive total repair,4.5,1.5,100 ml,2020-07-21 16:06:00
253785,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello encrespado Pantene liso & sedoso,4.25,1.42,100 ml,2020-07-21 16:06:00
253786,mercadona-es,acondicionador_y_mascarilla,Mascarilla sin aclarado Argan Oil Deliplus cabello seco y dañado,4.05,3.24,100 ml,2020-07-21 16:06:00
253787,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello seco o dañado TRESemmé hidratante,5,1,100 ml,2020-07-21 16:06:00
253788,mercadona-es,acondicionador_y_mascarilla,Mascarilla Silver Deliplus cabello blanco y platino,3.95,1.98,100 ml,2020-07-21 16:06:00
253789,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello Elvive color vive,4.5,1.5,100 ml,2020-07-21 16:06:00
253790,mercadona-es,acondicionador_y_mascarilla,Mascarilla cabello liso keratina TRESemmé nutritiva,4.8,1.6,100 ml,2020-07-21 16:06:00
253791,mercadona-es,acondicionador_y_mascarilla,Mascarilla Be Radiant Deliplus cabello apagado,2.75,0.69,100 ml,2020-07-21 16:06:00
253792,mercadona-es,acondicionador_y_mascarilla,Mascarilla Vital Therapy Deliplus cabello apagado y sin vida,2.95,1.48,100 ml,2020-07-21 16:06:00
253793,mercadona-es,acondicionador_y_mascarilla,Mascarilla Restructuring Deliplus cabello extremadamente dañado,2.95,1.48,100 ml,2020-07-21 16:06:00
253794,mercadona-es,acondicionador_y_mascarilla,Mascarilla sin aclarado Bucle Perfect Deliplus cabello rizado,4.05,3.24,100 ml,2020-07-21 16:06:00
253795,mercadona-es,acondicionador_y_mascarilla,Mascarilla sin aclarado Hydra Deliplus cabello normal,2.75,1.38,100 ml,2020-07-21 16:06:00
253796,mercadona-es,acondicionador_y_mascarilla,Sérum Repair & Nutrition Deliplus cabello seco y dañado,4.05,8.1,100 ml,2020-07-21 16:06:00
253797,mercadona-es,acondicionador_y_mascarilla,Ampollas cabello Pantene,4.75,10.56,100 ml,2020-07-21 16:06:00
253798,mercadona-es,acondicionador_y_mascarilla,Hidrocrema Liss Frizz Control Deliplus cabello rebelde,2.75,1.38,100 ml,2020-07-21 16:06:00
253799,mercadona-es,acondicionador_y_mascarilla,Bálsamo exfoliante capilar Detox Deliplus todo tipo de cabello,2.1,0.84,100 ml,2020-07-21 16:06:00
253800,mercadona-es,acondicionador_y_mascarilla,Sérum Natural Deliplus todo tipo de cabello,4.05,4.05,100 ml,2020-07-21 16:06:00
253801,mercadona-es,acondicionador_y_mascarilla,Loción Intense & Gold Deliplus cabello rubio,4.95,4.95,100 ml,2020-07-21 16:06:00
253802,mercadona-es,acondicionador_y_mascarilla,Sérum Anticaída Men Deliplus,6.95,6.95,100 ml,2020-07-21 16:06:00
253803,mercadona-es,acondicionador_y_mascarilla,Perfume capilar Hair Mist Deliplus,2.5,5,100 ml,2020-07-21 16:06:00
253804,mercadona-es,acondicionador_y_mascarilla,Sérum Be Radiant 10 en 1 Deliplus cabello apagado,4.05,4.05,100 ml,2020-07-21 16:06:00
253805,mercadona-es,acondicionador_y_mascarilla,Sérum Vital Therapy DD Cream Deliplus cabello apagado y sin vida,4.05,4.05,100 ml,2020-07-21 16:06:00
253806,mercadona-es,acondicionador_y_mascarilla,Sérum Restructuring Deliplus cabello extremadamente dañado,4.05,4.05,100 ml,2020-07-21 16:06:00
253807,mercadona-es,fijacion_cabello,Laca cabello Nelly,1.8,0.45,100 ml,2020-07-21 16:06:00
253808,mercadona-es,fijacion_cabello,Laca cabello fuerte todo tipo de cabello Deliplus fijación 4,1.6,0.4,100 ml,2020-07-21 16:06:00
253809,mercadona-es,fijacion_cabello,Espuma rizos definidos Pantene fijación 5,2.95,1.48,100 ml,2020-07-21 16:06:00
253810,mercadona-es,fijacion_cabello,Laca cabello normal todo tipo de cabello Deliplus fijación 2,1.6,0.4,100 ml,2020-07-21 16:06:00
253811,mercadona-es,fijacion_cabello,Laca cabello ultra fuerte Pantene fijación 5,2.95,1.18,100 ml,2020-07-21 16:06:00
253812,mercadona-es,fijacion_cabello,Laca cabello extra fuerte todo tipo de cabello Deliplus fijación 4,1.6,0.4,100 ml,2020-07-21 16:06:00
253813,mercadona-es,fijacion_cabello,Laca cabello extra fuerte todo tipo de cabello Deliplus fijación 4,1.05,1.4,100 ml,2020-07-21 16:06:00
253814,mercadona-es,fijacion_cabello,Espuma extra fuerte todo tipo de cabello Deliplus fijación 4,1.99,0.66,100 ml,2020-07-21 16:06:00
253815,mercadona-es,fijacion_cabello,Espuma extra fuerte todo tipo de cabello Deliplus fijación 4,1.5,1.5,100 ml,2020-07-21 16:06:00
253816,mercadona-es,fijacion_cabello,Espuma ultrafuerte cabello con ondas y rizos Giorgi fijación 4,2.45,0.98,100 ml,2020-07-21 16:06:00
253817,mercadona-es,fijacion_cabello,Espuma ondas flexibles fijación fuerte Stylius cabello ondulado,1.99,0.66,100 ml,2020-07-21 16:06:00
253818,mercadona-es,fijacion_cabello,Espuma ondas marcadas cabello rizado Deliplus fijación 3,1.99,0.66,100 ml,2020-07-21 16:06:00
253819,mercadona-es,fijacion_cabello,Protector térmico cabello Deliplus fijación 1,3,1.5,100 ml,2020-07-21 16:06:00
253820,mercadona-es,fijacion_cabello,Agua de peinado todo tipo de cabello Deliplus fijación 1,2.1,1.05,100 ml,2020-07-21 16:06:00
253821,mercadona-es,fijacion_cabello,Mousse fijador cabello rizado Deliplus fijación 2,2.7,1.35,100 ml,2020-07-21 16:06:00
253822,mercadona-es,fijacion_cabello,Bálsamo de rizos cabello rizado Deliplus fijación 1,2.95,1.97,100 ml,2020-07-21 16:06:00
253823,mercadona-es,fijacion_cabello,Spray cabello brillo todo tipo de cabello Deliplus sin fijación,1.75,1.17,100 ml,2020-07-21 16:06:00
253824,mercadona-es,fijacion_cabello,Espuma máximo volumen cabello fino y sin volúmen Deliplus fijación 3,1.99,0.66,100 ml,2020-07-21 16:06:00
253825,mercadona-es,fijacion_cabello,Laca cabello Elnett fijación fuerte,6.9,1.73,100 ml,2020-07-21 16:06:00
253826,mercadona-es,fijacion_cabello,Laca cabello extra brillo todo tipo de cabello Deliplus fijación 3,2.3,0.58,100 ml,2020-07-21 16:06:00
253827,mercadona-es,fijacion_cabello,Spray cabello ondas surferas todo tipo de cabello Deliplus fijación 2,2.7,1.35,100 ml,2020-07-21 16:06:00
253828,mercadona-es,fijacion_cabello,Bálsamo alta nutrición potion todo tipo de cabello Deliplus fijación 1,3.95,3.95,100 ml,2020-07-21 16:06:00
253829,mercadona-es,fijacion_cabello,Gel fijador extra fuerte todo tipo de cabello Deliplus fijación 4,1.35,0.54,100 ml,2020-07-21 16:06:00
253830,mercadona-es,cereales,Salvado de avena Hacendado,1.15,2.3,kg,2020-07-22 04:00:00
253831,mercadona-es,fijacion_cabello,Gel fijador extra fuerte todo tipo de cabello Deliplus fijación 4,1.25,1.25,100 ml,2020-07-21 16:06:00
253832,mercadona-es,fijacion_cabello,Gel fijador fuerte todo tipo de cabello Deliplus fijación 3,1.35,0.34,100 ml,2020-07-21 16:06:00
253833,mercadona-es,fijacion_cabello,Cera mate todo tipo de cabello Deliplus fijación 4,2.7,2.7,100 ml,2020-07-21 16:06:00
253834,mercadona-es,fijacion_cabello,Cera brillo todo tipo de cabello Deliplus fijación 4,2.7,2.7,100 ml,2020-07-21 16:06:00
253835,mercadona-es,fijacion_cabello,Gel fijador X-trem todo tipo de cabello Deliplus fijación 4,1.9,0.76,100 ml,2020-07-21 16:06:00
